,"T","t","date"
0,185.25,6677.16,"2022,11,10,12:41:28"
0,185.00,6678.16,"2022,11,10,12:41:29"
0,184.75,6679.17,"2022,11,10,12:41:30"
0,185.25,6680.17,"2022,11,10,12:41:31"
0,184.75,6681.17,"2022,11,10,12:41:32"
0,185.50,6682.17,"2022,11,10,12:41:33"
0,185.00,6683.17,"2022,11,10,12:41:34"
0,185.50,6684.17,"2022,11,10,12:41:35"
0,184.75,6685.18,"2022,11,10,12:41:36"
0,185.00,6686.18,"2022,11,10,12:41:37"
0,184.25,6687.18,"2022,11,10,12:41:38"
0,185.25,6688.18,"2022,11,10,12:41:39"
0,185.25,6689.18,"2022,11,10,12:41:40"
0,184.75,6690.18,"2022,11,10,12:41:41"
0,184.50,6691.19,"2022,11,10,12:41:42"
0,185.00,6692.19,"2022,11,10,12:41:43"
0,184.00,6693.19,"2022,11,10,12:41:44"
0,184.25,6694.19,"2022,11,10,12:41:45"
0,184.50,6695.19,"2022,11,10,12:41:46"
0,184.25,6696.19,"2022,11,10,12:41:47"
0,184.50,6697.20,"2022,11,10,12:41:48"
0,183.75,6698.20,"2022,11,10,12:41:49"
0,183.75,6699.20,"2022,11,10,12:41:50"
0,184.25,6700.20,"2022,11,10,12:41:51"
0,183.75,6701.20,"2022,11,10,12:41:52"
0,184.75,6702.20,"2022,11,10,12:41:53"
0,183.75,6703.21,"2022,11,10,12:41:54"
0,184.00,6704.21,"2022,11,10,12:41:55"
0,183.50,6705.21,"2022,11,10,12:41:56"
0,184.50,6706.21,"2022,11,10,12:41:57"
0,184.00,6707.21,"2022,11,10,12:41:58"
0,184.50,6708.21,"2022,11,10,12:41:59"
0,184.00,6709.22,"2022,11,10,12:42:00"
0,184.25,6710.22,"2022,11,10,12:42:01"
0,183.25,6711.22,"2022,11,10,12:42:02"
0,184.00,6712.22,"2022,11,10,12:42:03"
0,183.50,6713.22,"2022,11,10,12:42:04"
0,183.75,6714.22,"2022,11,10,12:42:05"
0,183.00,6715.23,"2022,11,10,12:42:06"
0,183.75,6716.23,"2022,11,10,12:42:07"
0,183.00,6717.23,"2022,11,10,12:42:08"
0,183.00,6718.23,"2022,11,10,12:42:09"
0,182.75,6719.23,"2022,11,10,12:42:10"
0,183.75,6720.23,"2022,11,10,12:42:11"
0,183.25,6721.24,"2022,11,10,12:42:12"
0,183.00,6722.24,"2022,11,10,12:42:13"
0,182.75,6723.24,"2022,11,10,12:42:14"
0,182.75,6724.24,"2022,11,10,12:42:15"
0,183.50,6725.24,"2022,11,10,12:42:16"
0,183.00,6726.25,"2022,11,10,12:42:17"
0,182.75,6727.25,"2022,11,10,12:42:18"
0,183.00,6728.25,"2022,11,10,12:42:19"
0,183.25,6729.25,"2022,11,10,12:42:20"
0,183.25,6730.25,"2022,11,10,12:42:21"
0,183.25,6731.25,"2022,11,10,12:42:22"
0,182.75,6732.25,"2022,11,10,12:42:23"
0,183.25,6733.26,"2022,11,10,12:42:24"
0,182.50,6734.26,"2022,11,10,12:42:25"
0,183.00,6735.26,"2022,11,10,12:42:26"
0,182.50,6736.26,"2022,11,10,12:42:27"
0,182.50,6737.26,"2022,11,10,12:42:28"
0,182.75,6738.27,"2022,11,10,12:42:29"
0,182.25,6739.27,"2022,11,10,12:42:30"
0,182.50,6740.27,"2022,11,10,12:42:31"
0,181.75,6741.27,"2022,11,10,12:42:32"
0,182.25,6742.27,"2022,11,10,12:42:33"
0,181.75,6743.27,"2022,11,10,12:42:34"
0,182.50,6744.27,"2022,11,10,12:42:35"
0,182.00,6745.28,"2022,11,10,12:42:36"
0,182.00,6746.28,"2022,11,10,12:42:37"
0,181.50,6747.28,"2022,11,10,12:42:38"
0,181.75,6748.28,"2022,11,10,12:42:39"
0,181.50,6749.28,"2022,11,10,12:42:40"
0,181.50,6750.29,"2022,11,10,12:42:41"
0,181.25,6751.29,"2022,11,10,12:42:42"
0,182.25,6752.29,"2022,11,10,12:42:43"
0,181.25,6753.29,"2022,11,10,12:42:44"
0,181.25,6754.29,"2022,11,10,12:42:45"
0,181.75,6755.29,"2022,11,10,12:42:46"
0,181.50,6756.29,"2022,11,10,12:42:47"
0,181.00,6757.30,"2022,11,10,12:42:48"
0,181.25,6758.30,"2022,11,10,12:42:49"
0,181.25,6759.30,"2022,11,10,12:42:50"
0,181.25,6760.30,"2022,11,10,12:42:51"
0,181.25,6761.30,"2022,11,10,12:42:52"
0,180.75,6762.31,"2022,11,10,12:42:53"
0,180.75,6763.31,"2022,11,10,12:42:54"
0,181.25,6764.31,"2022,11,10,12:42:55"
0,180.50,6765.31,"2022,11,10,12:42:56"
0,180.50,6766.31,"2022,11,10,12:42:57"
0,181.50,6767.31,"2022,11,10,12:42:58"
0,180.75,6768.31,"2022,11,10,12:42:59"
0,181.25,6769.32,"2022,11,10,12:43:00"
0,181.00,6770.32,"2022,11,10,12:43:01"
0,180.75,6771.32,"2022,11,10,12:43:02"
0,180.75,6772.32,"2022,11,10,12:43:03"
0,180.50,6773.32,"2022,11,10,12:43:04"
0,180.75,6774.33,"2022,11,10,12:43:05"
0,181.00,6775.33,"2022,11,10,12:43:06"
0,180.00,6776.33,"2022,11,10,12:43:07"
0,181.00,6777.33,"2022,11,10,12:43:08"
0,180.50,6778.33,"2022,11,10,12:43:09"
0,180.75,6779.33,"2022,11,10,12:43:10"
0,180.00,6780.33,"2022,11,10,12:43:11"
0,180.75,6781.34,"2022,11,10,12:43:12"
0,180.25,6782.34,"2022,11,10,12:43:13"
0,180.75,6783.34,"2022,11,10,12:43:14"
0,180.00,6784.34,"2022,11,10,12:43:15"
0,180.50,6785.34,"2022,11,10,12:43:16"
0,180.50,6786.35,"2022,11,10,12:43:17"
0,180.50,6787.35,"2022,11,10,12:43:18"
0,180.50,6788.35,"2022,11,10,12:43:19"
0,180.00,6789.35,"2022,11,10,12:43:20"
0,180.00,6790.35,"2022,11,10,12:43:21"
0,180.25,6791.35,"2022,11,10,12:43:22"
0,180.25,6792.35,"2022,11,10,12:43:23"
0,180.00,6793.36,"2022,11,10,12:43:24"
0,179.25,6794.36,"2022,11,10,12:43:25"
0,180.25,6795.36,"2022,11,10,12:43:26"
0,179.75,6796.36,"2022,11,10,12:43:27"
0,180.00,6797.36,"2022,11,10,12:43:28"
0,179.50,6798.37,"2022,11,10,12:43:29"
0,179.00,6799.37,"2022,11,10,12:43:30"
0,180.00,6800.37,"2022,11,10,12:43:31"
0,179.25,6801.37,"2022,11,10,12:43:32"
0,179.75,6802.37,"2022,11,10,12:43:33"
0,179.25,6803.37,"2022,11,10,12:43:34"
0,178.75,6804.37,"2022,11,10,12:43:35"
0,179.00,6805.38,"2022,11,10,12:43:36"
0,179.25,6806.38,"2022,11,10,12:43:37"
0,179.50,6807.38,"2022,11,10,12:43:38"
0,179.00,6808.38,"2022,11,10,12:43:39"
0,178.50,6809.38,"2022,11,10,12:43:40"
0,179.25,6810.39,"2022,11,10,12:43:41"
0,178.50,6811.39,"2022,11,10,12:43:42"
0,179.00,6812.39,"2022,11,10,12:43:43"
0,178.25,6813.39,"2022,11,10,12:43:44"
0,179.00,6814.39,"2022,11,10,12:43:45"
0,178.75,6815.39,"2022,11,10,12:43:46"
0,179.00,6816.39,"2022,11,10,12:43:47"
0,178.25,6817.40,"2022,11,10,12:43:48"
0,178.75,6818.40,"2022,11,10,12:43:49"
0,178.00,6819.40,"2022,11,10,12:43:50"
0,178.50,6820.40,"2022,11,10,12:43:51"
0,178.50,6821.40,"2022,11,10,12:43:52"
0,178.50,6822.40,"2022,11,10,12:43:53"
0,178.00,6823.41,"2022,11,10,12:43:54"
0,178.00,6824.41,"2022,11,10,12:43:55"
0,178.25,6825.41,"2022,11,10,12:43:56"
0,177.75,6826.41,"2022,11,10,12:43:57"
0,178.75,6827.41,"2022,11,10,12:43:58"
0,178.25,6828.41,"2022,11,10,12:43:59"
0,178.00,6829.42,"2022,11,10,12:44:00"
0,177.50,6830.42,"2022,11,10,12:44:01"
0,178.50,6831.42,"2022,11,10,12:44:02"
0,177.50,6832.42,"2022,11,10,12:44:03"
0,178.00,6833.42,"2022,11,10,12:44:04"
0,178.00,6834.42,"2022,11,10,12:44:05"
0,178.00,6835.43,"2022,11,10,12:44:06"
0,178.00,6836.43,"2022,11,10,12:44:07"
0,177.25,6837.43,"2022,11,10,12:44:08"
0,177.75,6838.43,"2022,11,10,12:44:09"
0,177.75,6839.43,"2022,11,10,12:44:10"
0,177.50,6840.43,"2022,11,10,12:44:11"
0,177.75,6841.44,"2022,11,10,12:44:12"
0,177.25,6842.44,"2022,11,10,12:44:13"
0,177.50,6843.44,"2022,11,10,12:44:14"
0,177.50,6844.44,"2022,11,10,12:44:15"
0,177.00,6845.44,"2022,11,10,12:44:16"
0,178.00,6846.44,"2022,11,10,12:44:17"
0,177.00,6847.45,"2022,11,10,12:44:18"
0,177.25,6848.45,"2022,11,10,12:44:19"
0,176.75,6849.45,"2022,11,10,12:44:20"
0,176.75,6850.45,"2022,11,10,12:44:21"
0,177.75,6851.45,"2022,11,10,12:44:22"
0,177.50,6852.46,"2022,11,10,12:44:23"
0,177.00,6853.46,"2022,11,10,12:44:24"
0,177.50,6854.46,"2022,11,10,12:44:25"
0,177.00,6855.46,"2022,11,10,12:44:26"
0,176.75,6856.46,"2022,11,10,12:44:27"
0,176.50,6857.46,"2022,11,10,12:44:28"
0,176.75,6858.46,"2022,11,10,12:44:29"
0,176.75,6859.47,"2022,11,10,12:44:30"
0,176.25,6860.47,"2022,11,10,12:44:31"
0,176.25,6861.47,"2022,11,10,12:44:32"
0,176.25,6862.47,"2022,11,10,12:44:33"
0,176.25,6863.47,"2022,11,10,12:44:34"
0,176.75,6864.47,"2022,11,10,12:44:35"
0,176.00,6865.48,"2022,11,10,12:44:36"
0,176.00,6866.48,"2022,11,10,12:44:37"
0,176.25,6867.48,"2022,11,10,12:44:38"
0,176.00,6868.48,"2022,11,10,12:44:39"
0,176.25,6869.48,"2022,11,10,12:44:40"
0,175.75,6870.48,"2022,11,10,12:44:41"
0,176.75,6871.49,"2022,11,10,12:44:42"
0,176.75,6872.49,"2022,11,10,12:44:43"
0,176.00,6873.49,"2022,11,10,12:44:44"
0,176.00,6874.49,"2022,11,10,12:44:45"
0,176.25,6875.49,"2022,11,10,12:44:46"
0,175.50,6876.50,"2022,11,10,12:44:47"
0,176.00,6877.50,"2022,11,10,12:44:48"
0,176.00,6878.50,"2022,11,10,12:44:49"
0,175.50,6879.50,"2022,11,10,12:44:50"
0,175.50,6880.50,"2022,11,10,12:44:51"
0,176.00,6881.50,"2022,11,10,12:44:52"
0,175.75,6882.50,"2022,11,10,12:44:53"
0,175.25,6883.51,"2022,11,10,12:44:54"
0,175.25,6884.51,"2022,11,10,12:44:55"
0,176.25,6885.51,"2022,11,10,12:44:56"
0,175.50,6886.51,"2022,11,10,12:44:57"
0,176.00,6887.51,"2022,11,10,12:44:58"
0,175.75,6888.52,"2022,11,10,12:44:59"
0,175.00,6889.52,"2022,11,10,12:45:00"
0,175.50,6890.52,"2022,11,10,12:45:01"
0,175.50,6891.52,"2022,11,10,12:45:02"
0,175.00,6892.52,"2022,11,10,12:45:03"
0,175.25,6893.52,"2022,11,10,12:45:04"
0,174.75,6894.53,"2022,11,10,12:45:05"
0,175.75,6895.53,"2022,11,10,12:45:06"
0,175.25,6896.53,"2022,11,10,12:45:07"
0,175.75,6897.53,"2022,11,10,12:45:08"
0,174.50,6898.53,"2022,11,10,12:45:09"
0,175.50,6899.54,"2022,11,10,12:45:10"
0,175.00,6900.56,"2022,11,10,12:45:11"
