0,100.61,273.22,"2022,06,01,13:49:12"
0,100.61,274.22,"2022,06,01,13:49:13"
0,100.36,275.22,"2022,06,01,13:49:14"
0,100.87,276.22,"2022,06,01,13:49:15"
0,101.38,277.22,"2022,06,01,13:49:16"
0,101.38,278.23,"2022,06,01,13:49:17"
0,100.36,279.23,"2022,06,01,13:49:18"
0,101.38,280.23,"2022,06,01,13:49:19"
0,101.38,281.23,"2022,06,01,13:49:20"
0,100.87,282.26,"2022,06,01,13:49:21"
0,100.61,283.26,"2022,06,01,13:49:22"
0,100.61,284.27,"2022,06,01,13:49:23"
0,101.63,285.27,"2022,06,01,13:49:24"
0,101.38,286.27,"2022,06,01,13:49:25"
0,101.12,287.27,"2022,06,01,13:49:26"
0,101.12,288.27,"2022,06,01,13:49:27"
0,101.63,289.27,"2022,06,01,13:49:28"
0,102.14,290.28,"2022,06,01,13:49:29"
0,101.89,291.28,"2022,06,01,13:49:30"
0,101.38,292.31,"2022,06,01,13:49:31"
0,101.63,293.31,"2022,06,01,13:49:32"
0,101.89,294.31,"2022,06,01,13:49:33"
0,102.14,295.31,"2022,06,01,13:49:34"
0,101.38,296.32,"2022,06,01,13:49:35"
0,101.63,297.32,"2022,06,01,13:49:36"
0,102.65,298.32,"2022,06,01,13:49:37"
0,102.40,299.32,"2022,06,01,13:49:38"
0,102.91,300.32,"2022,06,01,13:49:39"
0,101.89,301.32,"2022,06,01,13:49:40"
0,102.40,302.36,"2022,06,01,13:49:41"
0,102.14,303.36,"2022,06,01,13:49:42"
0,102.65,304.36,"2022,06,01,13:49:43"
0,102.91,305.36,"2022,06,01,13:49:44"
0,102.65,306.36,"2022,06,01,13:49:45"
0,102.40,307.36,"2022,06,01,13:49:46"
0,103.16,308.37,"2022,06,01,13:49:47"
0,102.65,309.37,"2022,06,01,13:49:48"
0,102.91,310.37,"2022,06,01,13:49:49"
0,102.91,311.37,"2022,06,01,13:49:50"
0,102.91,312.40,"2022,06,01,13:49:51"
0,102.91,313.40,"2022,06,01,13:49:52"
0,103.42,314.41,"2022,06,01,13:49:53"
0,103.67,315.41,"2022,06,01,13:49:54"
0,103.42,316.41,"2022,06,01,13:49:55"
0,103.67,317.41,"2022,06,01,13:49:56"
0,103.42,318.41,"2022,06,01,13:49:57"
0,104.44,319.41,"2022,06,01,13:49:58"
0,103.42,320.42,"2022,06,01,13:49:59"
0,104.44,321.42,"2022,06,01,13:50:00"
0,104.18,322.45,"2022,06,01,13:50:01"
0,104.18,323.45,"2022,06,01,13:50:02"
0,103.67,324.45,"2022,06,01,13:50:03"
0,104.69,325.45,"2022,06,01,13:50:04"
0,104.18,326.46,"2022,06,01,13:50:05"
0,103.67,327.46,"2022,06,01,13:50:06"
0,104.95,328.46,"2022,06,01,13:50:07"
0,105.20,329.46,"2022,06,01,13:50:08"
0,104.44,330.46,"2022,06,01,13:50:09"
0,104.95,331.46,"2022,06,01,13:50:10"
0,104.44,332.50,"2022,06,01,13:50:11"
0,105.46,333.50,"2022,06,01,13:50:12"
0,104.44,334.50,"2022,06,01,13:50:13"
0,104.95,335.50,"2022,06,01,13:50:14"
0,104.95,336.50,"2022,06,01,13:50:15"
0,104.44,337.50,"2022,06,01,13:50:16"
0,105.20,338.51,"2022,06,01,13:50:17"
0,104.95,339.51,"2022,06,01,13:50:18"
0,105.46,340.51,"2022,06,01,13:50:19"
0,105.46,341.51,"2022,06,01,13:50:20"
0,105.97,342.54,"2022,06,01,13:50:21"
0,106.22,343.54,"2022,06,01,13:50:22"
0,105.20,344.55,"2022,06,01,13:50:23"
0,105.20,345.55,"2022,06,01,13:50:24"
0,105.97,346.55,"2022,06,01,13:50:25"
0,106.48,347.55,"2022,06,01,13:50:26"
0,105.71,348.55,"2022,06,01,13:50:27"
0,105.46,349.55,"2022,06,01,13:50:28"
0,106.48,350.56,"2022,06,01,13:50:29"
0,106.48,351.56,"2022,06,01,13:50:30"
0,105.97,352.59,"2022,06,01,13:50:31"
0,105.97,353.59,"2022,06,01,13:50:32"
0,106.22,354.59,"2022,06,01,13:50:33"
0,105.97,355.59,"2022,06,01,13:50:34"
0,105.71,356.60,"2022,06,01,13:50:35"
0,105.97,357.60,"2022,06,01,13:50:36"
0,107.24,358.60,"2022,06,01,13:50:37"
0,106.22,359.60,"2022,06,01,13:50:38"
0,106.48,360.60,"2022,06,01,13:50:39"
0,106.73,361.60,"2022,06,01,13:50:40"
0,106.73,362.64,"2022,06,01,13:50:41"
0,106.73,363.64,"2022,06,01,13:50:42"
0,106.48,364.64,"2022,06,01,13:50:43"
0,106.99,365.64,"2022,06,01,13:50:44"
0,107.76,366.64,"2022,06,01,13:50:45"
0,106.73,367.64,"2022,06,01,13:50:46"
0,107.50,368.65,"2022,06,01,13:50:47"
0,106.99,369.65,"2022,06,01,13:50:48"
0,107.76,370.65,"2022,06,01,13:50:49"
0,107.76,371.65,"2022,06,01,13:50:50"
0,107.50,372.68,"2022,06,01,13:50:51"
0,107.50,373.69,"2022,06,01,13:50:52"
0,107.76,374.69,"2022,06,01,13:50:53"
0,107.24,375.69,"2022,06,01,13:50:54"
0,108.27,376.69,"2022,06,01,13:50:55"
0,108.01,377.69,"2022,06,01,13:50:56"
0,107.50,378.69,"2022,06,01,13:50:57"
0,107.50,379.70,"2022,06,01,13:50:58"
0,107.76,380.70,"2022,06,01,13:50:59"
0,108.52,381.70,"2022,06,01,13:51:00"
0,107.50,382.73,"2022,06,01,13:51:01"
0,107.50,383.73,"2022,06,01,13:51:02"
0,108.52,384.73,"2022,06,01,13:51:03"
0,108.27,385.73,"2022,06,01,13:51:04"
0,108.52,386.74,"2022,06,01,13:51:05"
0,108.01,387.74,"2022,06,01,13:51:06"
0,108.27,388.74,"2022,06,01,13:51:07"
0,108.01,389.74,"2022,06,01,13:51:08"
0,108.78,390.74,"2022,06,01,13:51:09"
0,108.01,391.75,"2022,06,01,13:51:10"
0,109.03,392.78,"2022,06,01,13:51:11"
0,108.52,393.78,"2022,06,01,13:51:13"
0,108.27,394.78,"2022,06,01,13:51:13"
0,109.29,395.78,"2022,06,01,13:51:15"
0,108.27,396.78,"2022,06,01,13:51:15"
0,108.52,397.79,"2022,06,01,13:51:16"
0,108.52,398.79,"2022,06,01,13:51:18"
0,108.52,399.79,"2022,06,01,13:51:19"
0,109.29,400.79,"2022,06,01,13:51:20"
0,109.03,401.79,"2022,06,01,13:51:21"
0,109.29,402.82,"2022,06,01,13:51:22"
