T,t,relay
31.25,0.0,1.0
33.25,0.0,1.0
34.0,0.0,1.0
34.25,1.0,1.0
35.25,2.0,1.0
35.0,3.0,1.0
35.5,4.0,1.0
36.25,5.0,1.0
36.5,6.0,1.0
37.0,7.0,1.0
36.5,8.0,1.0
37.25,9.0,1.0
38.0,10.0,1.0
37.5,11.0,1.0
38.25,12.0,1.0
38.5,13.0,1.0
38.0,14.0,1.0
38.75,15.0,1.0
39.25,16.0,1.0
39.0,17.0,1.0
39.0,18.0,1.0
40.0,19.0,1.0
39.75,20.0,1.0
40.0,21.0,1.0
40.5,22.0,0.0
40.0,23.0,1.0
40.0,24.0,1.0
41.0,25.0,0.0
40.25,26.0,0.0
40.75,27.0,0.0
41.25,28.0,0.0
41.5,29.0,0.0
41.0,30.0,0.0
41.25,31.0,0.0
41.25,32.0,0.0
41.5,33.0,0.0
41.75,34.0,0.0
42.5,35.0,0.0
42.25,36.0,0.0
42.0,37.0,0.0
42.75,38.0,0.0
42.5,39.0,0.0
42.25,40.0,0.0
42.75,41.0,0.0
42.75,42.0,0.0
43.0,43.0,0.0
43.0,44.0,0.0
43.0,45.0,0.0
42.25,46.0,0.0
42.25,47.0,0.0
42.5,48.0,0.0
42.25,49.0,0.0
43.0,50.0,0.0
42.25,51.0,0.0
42.75,52.0,0.0
42.75,53.0,0.0
42.0,54.0,0.0
42.25,55.0,0.0
42.5,56.0,0.0
42.75,57.0,0.0
42.75,58.0,0.0
43.0,59.0,0.0
42.75,60.0,0.0
42.25,61.0,0.0
42.25,62.0,0.0
42.0,63.0,0.0
42.5,64.0,0.0
42.75,65.0,0.0
42.0,66.0,0.0
41.75,67.0,0.0
41.75,68.0,0.0
42.0,69.0,0.0
42.75,70.0,0.0
42.0,71.0,0.0
42.25,72.0,0.0
42.5,73.0,0.0
42.0,74.0,0.0
41.5,75.0,0.0
42.0,76.0,0.0
42.25,77.0,0.0
42.0,78.0,0.0
42.25,79.0,0.0
42.25,80.0,0.0
42.25,81.0,0.0
41.75,82.0,0.0
42.25,83.0,0.0
41.75,84.0,0.0
41.75,85.0,0.0
41.25,86.0,0.0
41.75,87.0,0.0
41.25,88.0,0.0
41.5,89.0,0.0
42.0,90.0,0.0
41.75,91.0,0.0
41.75,92.0,0.0
41.0,93.0,0.0
41.5,94.0,0.0
41.25,95.0,0.0
41.75,96.0,0.0
40.75,97.0,0.0
41.0,98.0,0.0
40.75,99.0,0.0
41.5,100.0,0.0
41.5,101.0,0.0
41.5,102.0,0.0
41.5,103.0,0.0
41.0,104.0,0.0
40.75,105.0,0.0
41.5,106.0,0.0
41.5,107.0,0.0
41.25,108.0,0.0
41.5,109.0,0.0
41.25,110.0,0.0
41.0,111.0,0.0
41.0,112.0,0.0
40.5,113.0,0.0
41.0,114.0,0.0
40.5,115.0,0.0
40.5,116.0,0.0
41.0,117.0,0.0
41.25,118.0,0.0
40.5,119.0,0.0
40.5,120.0,0.0
41.25,121.0,0.0
40.75,122.0,0.0
41.0,123.0,0.0
40.5,124.0,0.0
40.75,125.0,0.0
40.25,126.0,0.0
40.75,127.0,0.0
41.0,128.0,0.0
41.0,129.0,0.0
40.75,130.0,0.0
41.0,131.0,0.0
40.75,132.0,0.0
40.75,133.0,0.0
40.25,134.0,0.0
40.0,135.0,1.0
41.0,136.0,0.0
40.75,137.0,0.0
40.5,138.0,0.0
40.5,139.0,0.0
40.5,140.0,0.0
40.0,141.0,1.0
41.0,142.0,0.0
40.75,143.0,0.0
40.0,144.0,1.0
41.0,145.0,0.0
40.75,146.0,0.0
40.75,147.0,0.0
40.75,148.0,0.0
40.25,149.0,0.0
40.25,150.0,0.0
40.0,151.0,1.0
40.5,152.0,0.0
40.75,153.0,0.0
40.5,154.0,0.0
40.75,155.0,0.0
40.75,156.0,0.0
41.0,157.0,0.0
40.75,158.0,0.0
40.5,159.0,0.0
40.5,160.0,0.0
40.75,161.0,0.0
40.75,162.0,0.0
41.0,163.0,0.0
40.75,164.0,0.0
40.5,165.0,0.0
41.25,166.0,0.0
41.0,167.0,0.0
41.0,168.0,0.0
40.25,169.0,0.0
40.5,170.0,0.0
40.5,171.0,0.0
40.5,172.0,0.0
41.0,173.0,0.0
40.5,174.0,0.0
40.5,175.0,0.0
40.75,176.0,0.0
40.5,177.0,0.0
40.5,178.0,0.0
40.5,179.0,0.0
41.0,180.0,0.0
40.5,181.0,0.0
41.0,182.0,0.0
41.25,183.0,0.0
40.75,184.0,0.0
41.0,185.0,0.0
40.5,186.0,0.0
40.25,187.0,0.0
40.5,188.0,0.0
41.0,189.0,0.0
40.5,190.0,0.0
40.5,191.0,0.0
40.25,192.0,0.0
41.0,193.0,0.0
40.25,194.0,0.0
40.5,195.0,0.0
40.25,196.0,0.0
40.25,197.0,0.0
41.0,198.0,0.0
40.25,199.0,0.0
41.0,200.0,0.0
41.0,201.0,0.0
40.25,202.0,0.0
40.25,203.0,1.0
41.0,204.0,1.0
40.5,205.0,1.0
40.75,206.0,1.0
41.0,207.0,1.0
41.0,208.0,1.0
40.25,209.0,1.0
40.5,210.0,1.0
40.75,211.0,1.0
41.0,212.0,1.0
41.25,213.0,1.0
41.25,214.0,1.0
41.75,215.0,1.0
41.0,216.0,1.0
41.5,217.0,1.0
42.0,218.0,1.0
42.0,219.0,1.0
42.0,220.0,1.0
41.75,221.0,1.0
42.0,222.0,1.0
42.5,223.0,1.0
42.0,224.0,1.0
43.0,225.0,1.0
43.5,226.0,1.0
42.75,227.0,1.0
43.75,228.0,1.0
43.75,229.0,1.0
43.25,230.0,1.0
44.0,231.0,1.0
44.0,232.0,1.0
44.5,233.0,1.0
44.75,234.0,1.0
44.5,235.0,1.0
44.75,236.0,1.0
45.75,237.0,1.0
45.5,238.0,1.0
45.75,239.0,1.0
45.5,240.0,1.0
46.5,241.0,1.0
46.75,242.0,1.0
46.0,243.0,1.0
46.5,244.0,1.0
47.5,245.0,1.0
47.0,246.0,1.0
47.0,247.0,1.0
47.25,248.0,1.0
48.25,249.0,1.0
48.25,250.0,1.0
48.75,251.0,1.0
48.75,252.0,1.0
49.25,253.0,1.0
49.0,254.0,1.0
49.25,255.0,1.0
49.75,256.0,1.0
49.25,257.0,1.0
49.75,258.0,1.0
49.75,259.0,1.0
50.25,260.0,1.0
50.25,261.0,1.0
51.0,262.0,1.0
51.25,263.0,1.0
51.25,264.0,1.0
51.75,265.0,1.0
51.25,266.0,1.0
52.0,267.0,1.0
52.5,268.0,1.0
52.25,269.0,1.0
52.75,270.0,1.0
52.25,271.0,1.0
52.5,272.0,1.0
52.5,273.0,1.0
53.5,274.0,1.0
53.25,275.0,1.0
53.5,276.0,1.0
53.75,277.0,1.0
54.75,278.0,1.0
54.25,279.0,1.0
54.75,280.0,1.0
54.75,281.0,1.0
55.25,282.0,1.0
55.75,283.0,1.0
55.25,284.0,1.0
55.5,285.0,1.0
56.25,286.0,1.0
56.5,287.0,1.0
56.5,288.0,1.0
57.0,289.0,1.0
56.75,290.0,1.0
56.5,291.0,1.0
57.0,292.0,1.0
57.5,293.0,1.0
58.0,294.0,1.0
57.5,295.0,1.0
57.5,296.0,1.0
58.25,297.0,1.0
57.75,298.0,1.0
58.75,299.0,1.0
58.25,300.0,1.0
59.25,301.0,1.0
59.25,302.0,1.0
59.5,303.0,1.0
59.5,304.0,1.0
59.25,305.0,1.0
60.0,306.0,1.0
59.5,307.0,1.0
60.25,308.0,1.0
60.75,309.0,1.0
60.0,310.0,1.0
60.5,311.0,1.0
60.75,312.0,1.0
61.25,313.0,1.0
61.5,314.0,1.0
61.75,315.0,1.0
62.0,316.0,1.0
62.0,317.0,1.0
61.75,318.0,1.0
62.5,319.0,1.0
62.5,320.0,1.0
62.75,321.0,1.0
63.0,322.0,1.0
63.25,323.0,1.0
63.0,324.0,1.0
63.5,325.0,1.0
63.5,326.0,1.0
63.75,327.0,1.0
63.25,328.0,1.0
64.0,329.0,1.0
63.75,330.0,1.0
64.0,331.0,1.0
64.75,332.0,1.0
64.75,333.0,1.0
64.75,334.0,1.0
65.25,335.0,1.0
64.75,336.0,1.0
65.0,337.0,1.0
66.0,338.0,1.0
66.0,339.0,1.0
65.75,340.0,1.0
66.5,341.0,1.0
65.75,342.0,1.0
66.5,343.0,1.0
66.75,344.0,1.0
66.5,345.0,1.0
67.25,346.0,1.0
67.25,347.0,1.0
66.75,348.0,1.0
67.25,349.0,1.0
67.75,350.0,1.0
68.0,351.0,1.0
67.75,352.0,1.0
68.0,353.0,1.0
68.0,354.0,1.0
69.0,355.0,1.0
69.0,356.0,1.0
69.5,357.0,1.0
69.0,358.0,1.0
69.0,359.0,1.0
69.0,360.0,1.0
69.25,361.0,1.0
70.25,362.0,1.0
70.25,363.0,1.0
70.5,364.0,1.0
70.25,365.0,1.0
70.5,366.0,1.0
70.25,367.0,1.0
70.25,368.0,1.0
71.25,369.0,1.0
70.75,370.0,1.0
71.5,371.0,1.0
71.5,372.0,1.0
71.75,373.0,1.0
71.0,374.0,1.0
71.75,375.0,1.0
72.0,376.0,1.0
71.75,377.0,1.0
71.75,378.0,1.0
72.25,379.0,1.0
72.0,380.0,1.0
73.0,381.0,1.0
72.75,382.0,1.0
72.75,383.0,1.0
73.75,384.0,1.0
73.5,385.0,1.0
73.25,386.0,1.0
73.75,387.0,1.0
73.75,388.0,1.0
74.0,389.0,1.0
74.0,390.0,1.0
74.25,391.0,1.0
74.5,392.0,1.0
74.5,393.0,1.0
75.25,394.0,1.0
75.25,395.0,1.0
75.0,396.0,1.0
75.5,397.0,1.0
75.75,398.0,1.0
76.0,399.0,1.0
75.5,400.0,1.0
76.5,401.0,1.0
76.5,402.0,1.0
77.0,403.0,1.0
76.75,404.0,1.0
77.25,405.0,1.0
76.75,406.0,1.0
77.5,407.0,1.0
77.0,408.0,1.0
77.5,409.0,1.0
78.0,410.0,1.0
78.0,411.0,1.0
78.0,412.0,1.0
78.5,413.0,1.0
78.25,414.0,1.0
78.0,415.0,1.0
78.25,416.0,1.0
78.25,417.0,1.0
78.5,418.0,1.0
79.25,419.0,1.0
79.0,420.0,1.0
78.75,421.0,1.0
79.25,422.0,1.0
79.25,423.0,1.0
79.25,424.0,1.0
79.75,425.0,1.0
79.75,426.0,1.0
80.0,427.0,1.0
80.5,428.0,0.0
80.0,429.0,1.0
80.25,430.0,0.0
80.75,431.0,0.0
80.5,432.0,0.0
80.5,433.0,0.0
81.0,434.0,0.0
80.5,435.0,0.0
80.75,436.0,0.0
81.0,437.0,0.0
81.5,438.0,0.0
81.5,439.0,0.0
80.75,440.0,0.0
80.75,441.0,0.0
81.75,442.0,0.0
81.5,443.0,0.0
81.0,444.0,0.0
81.5,445.0,0.0
81.0,446.0,0.0
80.75,447.0,0.0
81.75,448.0,0.0
81.75,449.0,0.0
81.25,450.0,0.0
81.25,451.0,0.0
81.5,452.0,0.0
80.75,453.0,0.0
81.0,454.0,0.0
81.0,455.0,0.0
80.25,456.0,0.0
81.0,457.0,0.0
80.25,458.0,0.0
81.0,459.0,0.0
80.75,460.0,0.0
80.0,461.0,1.0
80.75,462.0,0.0
80.0,463.0,1.0
80.25,464.0,0.0
80.25,465.0,0.0
80.0,466.0,1.0
80.25,467.0,0.0
79.5,468.0,1.0
80.0,469.0,1.0
79.5,470.0,1.0
80.25,471.0,0.0
79.75,472.0,1.0
80.5,473.0,0.0
80.25,474.0,0.0
80.0,475.0,1.0
79.75,476.0,1.0
79.5,477.0,1.0
80.25,478.0,0.0
79.5,479.0,1.0
79.5,480.0,1.0
80.0,481.0,1.0
80.0,482.0,1.0
79.5,483.0,1.0
79.75,484.0,1.0
79.75,485.0,1.0
80.25,486.0,0.0
79.5,487.0,1.0
80.0,488.0,1.0
80.25,489.0,0.0
79.5,490.0,1.0
80.25,491.0,0.0
80.25,492.0,0.0
80.5,493.0,0.0
80.5,494.0,0.0
80.5,495.0,0.0
79.75,496.0,1.0
80.5,497.0,0.0
80.5,498.0,0.0
80.0,499.0,1.0
80.75,500.0,0.0
80.75,501.0,0.0
80.75,502.0,0.0
80.0,503.0,1.0
80.75,504.0,0.0
80.5,505.0,0.0
80.0,506.0,1.0
80.25,507.0,0.0
80.75,508.0,0.0
80.0,509.0,1.0
80.75,510.0,0.0
80.75,511.0,0.0
80.5,512.0,0.0
81.0,513.0,0.0
80.75,514.0,0.0
80.0,515.0,1.0
80.75,516.0,0.0
80.0,517.0,1.0
80.25,518.0,0.0
80.5,519.0,0.0
80.75,520.0,0.0
80.5,521.0,0.0
81.0,522.0,0.0
80.75,523.0,0.0
80.5,524.0,0.0
80.5,525.0,0.0
80.75,526.0,0.0
79.75,527.0,1.0
80.0,528.0,1.0
80.25,529.0,0.0
80.0,530.0,1.0
80.0,531.0,1.0
80.5,532.0,0.0
80.25,533.0,0.0
80.25,534.0,0.0
80.5,535.0,0.0
79.75,536.0,1.0
80.0,537.0,1.0
80.25,538.0,0.0
80.0,539.0,1.0
80.0,540.0,1.0
79.5,541.0,1.0
79.75,542.0,1.0
79.5,543.0,1.0
80.25,544.0,0.0
80.0,545.0,1.0
79.5,546.0,1.0
80.5,547.0,0.0
80.25,548.0,0.0
80.25,549.0,0.0
80.25,550.0,0.0
80.25,551.0,0.0
80.0,552.0,1.0
80.75,553.0,0.0
79.75,554.0,1.0
80.0,555.0,1.0
80.5,556.0,0.0
80.0,557.0,1.0
80.0,558.0,1.0
80.0,559.0,1.0
80.75,560.0,0.0
80.5,561.0,0.0
79.75,562.0,1.0
80.5,563.0,0.0
80.5,564.0,0.0
80.5,565.0,0.0
80.75,566.0,0.0
80.0,567.0,1.0
80.75,568.0,0.0
80.25,569.0,0.0
80.75,570.0,0.0
80.5,571.0,0.0
80.75,572.0,0.0
80.5,573.0,0.0
80.25,574.0,0.0
80.75,575.0,0.0
81.0,576.0,0.0
80.25,577.0,0.0
80.25,578.0,0.0
80.0,579.0,1.0
80.5,580.0,0.0
80.0,581.0,1.0
80.25,582.0,0.0
80.0,583.0,1.0
80.75,584.0,0.0
79.75,585.0,1.0
80.75,586.0,0.0
80.0,587.0,1.0
80.25,588.0,0.0
80.75,589.0,0.0
81.0,590.0,0.0
80.25,591.0,0.0
80.75,592.0,0.0
80.75,593.0,0.0
80.25,594.0,0.0
80.75,595.0,0.0
80.75,596.0,0.0
80.25,597.0,0.0
80.0,598.0,1.0
80.25,599.0,0.0
80.0,600.0,1.0
80.75,601.0,0.0
80.5,602.0,0.0
80.25,603.0,0.0
80.5,604.0,0.0
80.0,605.0,1.0
80.0,606.0,1.0
80.5,607.0,0.0
80.25,608.0,0.0
80.75,609.0,1.0
80.75,610.0,1.0
80.0,611.0,1.0
80.75,612.0,1.0
80.25,613.0,1.0
80.0,614.0,1.0
80.0,615.0,1.0
81.0,616.0,1.0
80.25,617.0,1.0
80.5,618.0,1.0
80.5,619.0,1.0
81.25,620.0,1.0
80.75,621.0,1.0
81.0,622.0,1.0
81.5,623.0,1.0
81.0,624.0,1.0
81.25,625.0,1.0
81.5,626.0,1.0
82.0,627.0,1.0
81.5,628.0,1.0
81.5,629.0,1.0
81.5,630.0,1.0
82.5,631.0,1.0
82.75,632.0,1.0
82.0,633.0,1.0
83.0,634.0,1.0
82.25,635.0,1.0
83.25,636.0,1.0
83.25,637.0,1.0
83.0,638.0,1.0
83.75,639.0,1.0
83.25,640.0,1.0
83.25,641.0,1.0
84.0,642.0,1.0
84.25,643.0,1.0
84.25,644.0,1.0
83.75,645.0,1.0
84.0,646.0,1.0
84.75,647.0,1.0
84.5,648.0,1.0
85.5,649.0,1.0
85.25,650.0,1.0
85.0,651.0,1.0
86.0,652.0,1.0
85.25,653.0,1.0
85.5,654.0,1.0
86.25,655.0,1.0
86.75,656.0,1.0
86.75,657.0,1.0
86.25,658.0,1.0
86.25,659.0,1.0
87.0,660.0,1.0
87.25,661.0,1.0
86.75,662.0,1.0
87.75,663.0,1.0
87.75,664.0,1.0
88.0,665.0,1.0
88.0,666.0,1.0
88.25,667.0,1.0
87.75,668.0,1.0
88.75,669.0,1.0
88.25,670.0,1.0
88.75,671.0,1.0
89.0,672.0,1.0
89.5,673.0,1.0
89.75,674.0,1.0
89.5,675.0,1.0
90.25,676.0,1.0
89.75,677.0,1.0
89.75,678.0,1.0
90.5,679.0,1.0
91.0,680.0,1.0
90.5,681.0,1.0
91.0,682.0,1.0
91.25,683.0,1.0
90.75,684.0,1.0
91.25,685.0,1.0
91.5,686.0,1.0
91.5,687.0,1.0
92.0,688.0,1.0
92.25,689.0,1.0
92.25,690.0,1.0
92.0,691.0,1.0
92.0,692.0,1.0
92.0,693.0,1.0
93.0,694.0,1.0
93.25,695.0,1.0
92.75,696.0,1.0
93.5,697.0,1.0
93.0,698.0,1.0
93.25,699.0,1.0
93.5,700.0,1.0
94.25,701.0,1.0
94.25,702.0,1.0
93.75,703.0,1.0
94.25,704.0,1.0
94.25,705.0,1.0
94.25,706.0,1.0
94.5,707.0,1.0
95.0,708.0,1.0
95.0,709.0,1.0
95.5,710.0,1.0
95.25,711.0,1.0
95.25,712.0,1.0
95.25,713.0,1.0
96.0,714.0,1.0
96.5,715.0,1.0
96.0,716.0,1.0
96.5,717.0,1.0
96.0,718.0,1.0
96.5,719.0,1.0
97.0,720.0,1.0
97.25,721.0,1.0
96.75,722.0,1.0
97.0,723.0,1.0
97.75,724.0,1.0
97.0,725.0,1.0
97.5,726.0,1.0
98.0,727.0,1.0
98.25,728.0,1.0
98.5,729.0,1.0
98.75,730.0,1.0
98.75,731.0,1.0
98.75,732.0,1.0
99.0,733.0,1.0
98.5,734.0,1.0
99.5,735.0,1.0
99.5,736.0,1.0
99.0,737.0,1.0
99.5,738.0,1.0
99.25,739.0,1.0
100.25,740.0,1.0
100.75,741.0,1.0
100.0,742.0,1.0
100.0,743.0,1.0
100.25,744.0,1.0
101.0,745.0,1.0
101.0,746.0,1.0
101.0,747.0,1.0
101.0,748.0,1.0
101.5,749.0,1.0
101.25,750.0,1.0
101.75,751.0,1.0
101.75,752.0,1.0
101.5,753.0,1.0
101.75,754.0,1.0
101.75,755.0,1.0
102.0,756.0,1.0
102.0,757.0,1.0
102.75,758.0,1.0
102.75,759.0,1.0
102.75,760.0,1.0
103.25,761.0,1.0
102.75,762.0,1.0
103.0,763.0,1.0
103.5,764.0,1.0
104.0,765.0,1.0
103.5,766.0,1.0
104.25,767.0,1.0
103.75,768.0,1.0
104.0,769.0,1.0
104.0,770.0,1.0
104.0,771.0,1.0
104.75,772.0,1.0
104.5,773.0,1.0
104.5,775.0,1.0
104.5,775.0,1.0
105.25,777.0,1.0
104.75,777.0,1.0
105.0,779.0,1.0
105.5,779.0,1.0
105.75,781.0,1.0
105.75,782.0,1.0
105.5,783.0,1.0
105.75,784.0,1.0
105.75,785.0,1.0
105.75,786.0,1.0
106.0,787.0,1.0
106.75,788.0,1.0
106.25,789.0,1.0
106.25,790.0,1.0
107.0,791.0,1.0
107.25,792.0,1.0
107.0,793.0,1.0
107.0,794.0,1.0
107.75,795.0,1.0
107.5,796.0,1.0
107.25,797.0,1.0
107.5,798.0,1.0
108.25,799.0,1.0
107.75,800.0,1.0
108.25,801.0,1.0
108.75,802.0,1.0
108.25,803.0,1.0
108.25,804.0,1.0
108.75,805.0,1.0
108.5,806.0,1.0
108.75,807.0,1.0
109.0,808.0,1.0
109.5,809.0,1.0
109.25,810.0,1.0
110.0,811.0,1.0
110.0,812.0,1.0
109.75,813.0,1.0
110.0,814.0,1.0
110.5,815.0,1.0
110.5,816.0,1.0
110.75,817.0,1.0
110.25,818.0,1.0
110.5,819.0,1.0
111.0,820.0,1.0
110.75,821.0,1.0
111.0,822.0,1.0
111.0,823.0,1.0
111.25,824.0,1.0
111.75,825.0,1.0
111.25,826.0,1.0
111.75,827.0,1.0
112.0,828.0,1.0
112.25,829.0,1.0
112.0,830.0,1.0
112.5,831.0,1.0
112.25,832.0,1.0
112.5,833.0,1.0
112.5,834.0,1.0
113.0,835.0,1.0
112.75,836.0,1.0
113.5,837.0,1.0
112.75,838.0,1.0
113.75,839.0,1.0
113.75,840.0,1.0
113.25,841.0,1.0
114.0,842.0,1.0
113.5,843.0,1.0
114.5,844.0,1.0
114.5,845.0,1.0
113.75,846.0,1.0
114.5,847.0,1.0
114.5,848.0,1.0
115.0,849.0,1.0
114.25,850.0,1.0
115.0,851.0,1.0
114.75,852.0,1.0
115.5,853.0,1.0
115.25,854.0,1.0
115.25,855.0,1.0
115.75,856.0,1.0
116.0,857.0,1.0
115.5,858.0,1.0
116.25,859.0,1.0
115.75,860.0,1.0
116.5,861.0,1.0
116.0,862.0,1.0
116.5,863.0,1.0
116.25,864.0,1.0
117.0,865.0,1.0
117.0,866.0,1.0
117.25,867.0,1.0
117.0,868.0,1.0
117.0,869.0,1.0
117.5,870.0,1.0
117.25,871.0,1.0
117.25,872.0,1.0
117.5,873.0,1.0
118.0,874.0,1.0
117.5,875.0,1.0
117.5,876.0,1.0
118.0,877.0,1.0
118.5,878.0,1.0
118.5,879.0,1.0
118.0,880.0,1.0
118.75,881.0,1.0
118.25,882.0,1.0
118.75,883.0,1.0
118.75,884.0,1.0
118.75,885.0,1.0
119.5,886.0,1.0
118.75,887.0,1.0
119.75,888.0,1.0
119.5,889.0,1.0
119.25,890.0,1.0
119.75,891.0,1.0
119.5,892.0,1.0
120.25,893.0,0.0
119.75,894.0,1.0
119.5,895.0,1.0
119.75,896.0,1.0
120.0,897.0,1.0
119.75,898.0,1.0
121.0,899.0,0.0
120.75,900.0,0.0
120.75,901.0,0.0
121.0,902.0,0.0
120.5,903.0,0.0
120.75,904.0,0.0
120.75,905.0,0.0
121.5,906.0,0.0
120.75,907.0,0.0
121.0,908.0,0.0
121.0,909.0,0.0
121.5,910.0,0.0
121.5,911.0,0.0
121.0,912.0,0.0
121.5,913.0,0.0
121.0,914.0,0.0
121.5,915.0,0.0
120.75,916.0,0.0
121.5,917.0,0.0
121.5,918.0,0.0
120.5,919.0,0.0
121.0,920.0,0.0
120.5,921.0,0.0
120.25,922.0,0.0
120.5,923.0,0.0
120.0,924.0,1.0
121.0,925.0,0.0
120.5,926.0,0.0
120.75,927.0,0.0
120.0,928.0,1.0
120.75,929.0,0.0
120.25,930.0,0.0
119.75,931.0,1.0
120.5,932.0,0.0
119.5,933.0,1.0
119.5,934.0,1.0
119.5,935.0,1.0
119.25,936.0,1.0
119.75,937.0,1.0
120.0,938.0,1.0
119.25,939.0,1.0
119.25,940.0,1.0
119.75,941.0,1.0
119.75,942.0,1.0
119.75,943.0,1.0
119.25,944.0,1.0
119.0,945.0,1.0
119.75,946.0,1.0
120.0,947.0,1.0
119.5,948.0,1.0
120.0,949.0,1.0
119.25,950.0,1.0
120.0,951.0,1.0
119.25,952.0,1.0
120.25,953.0,0.0
119.75,954.0,1.0
120.0,955.0,1.0
119.25,956.0,1.0
120.0,957.0,1.0
120.25,958.0,0.0
119.75,959.0,1.0
119.75,960.0,1.0
120.5,961.0,0.0
120.0,962.0,1.0
120.25,963.0,0.0
119.5,964.0,1.0
